# AutoGraphForge survivors, ranked by touch number
# NORMALISED: restatements collapsed.
# A conjecture and its algebraic rearrangement are one
# claim, not two: `b <= r + 1` and `b - 1 <= r` differ by
# moving a constant across the relation, `t <= 3d` and
# `(1/3)t <= d` by clearing a denominator. Both normalise
# to a single canonical body. They were reported twice
# because they are generated by different partitions --
# one is a bound on t, the other a bound on d -- so no
# single generator ever sees the pair.
# 82 restatement(s) removed here; each is listed
# in the trailing section with the form that was kept.
# 6522 survivors; 2677 carry a recomputed (hypothesis-aware) touch count.
# Format:  [touch] statement    -- verdict

## Ranked by touch (2595)

[     -] (positive_semidefinite_zero_forcing_number < min_maximal_matching_number) ⇒ ¬cograph
[     -] (positive_semidefinite_zero_forcing_number < two_forcing_number) ⇒ ¬claw_free
[     -] (positive_semidefinite_zero_forcing_number < two_forcing_number) ⇒ ¬subcubic
[     -] (positive_semidefinite_zero_forcing_number < vertex_cover_number) ⇒ ¬cograph
[     -] (positive_semidefinite_zero_forcing_number < zero_forcing_number) ⇒ ¬claw_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/16) · restrained_domination_number) + (7/8))) ⇒ connected & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/16) · restrained_domination_number) + (7/8))) ⇒ connected & planar
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/16) · restrained_domination_number) + (7/8))) ⇒ connected & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/16) · restrained_domination_number) + (7/8))) ⇒ planar & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/16) · restrained_domination_number) + (7/8))) ⇒ triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/17) · residue) + (16/17))) ⇒ connected & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/17) · residue) + (16/17))) ⇒ connected & planar
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/17) · residue) + (16/17))) ⇒ connected & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/17) · residue) + (16/17))) ⇒ planar & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/17) · residue) + (16/17))) ⇒ triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/2) · outer_connected_domination_number) + (1/2))) ⇒ ¬cubic
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/4) · triameter) + (11/2))) ⇒ connected
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/6) · burning_number) + (2/3))) ⇒ connected & planar
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/6) · burning_number) + (2/3))) ⇒ connected & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/6) · burning_number) + (2/3))) ⇒ planar & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/6) · burning_number) + (2/3))) ⇒ triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/9) · outer_connected_domination_number) + (8/9))) ⇒ connected & planar
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/9) · outer_connected_domination_number) + (8/9))) ⇒ connected & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/9) · outer_connected_domination_number) + (8/9))) ⇒ planar & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((1/9) · outer_connected_domination_number) + (8/9))) ⇒ triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (((2/9) · connected_zero_forcing_number) + (7/9))) ⇒ connected & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((1/2) · burning_number)) ⇒ planar
[     -] (positive_semidefinite_zero_forcing_number ≤ ((1/2) · burning_number)) ⇒ planar & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((1/2) · diameter)) ⇒ ¬cubic
[     -] (positive_semidefinite_zero_forcing_number ≤ ((1/2) · restrained_domination_number)) ⇒ ¬cubic
[     -] (positive_semidefinite_zero_forcing_number ≤ ((1/3) · connected_zero_forcing_number)) ⇒ connected & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((1/4) · restrained_domination_number)) ⇒ planar & triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((1/4) · restrained_domination_number)) ⇒ triangle_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((2/3) · average_shortest_path_length)) ⇒ connected & planar
[     -] (positive_semidefinite_zero_forcing_number ≤ ((2/3) · chromatic_number)) ⇒ K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((2/3) · chromatic_number)) ⇒ connected & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((2/3) · chromatic_number)) ⇒ connected & planar
[     -] (positive_semidefinite_zero_forcing_number ≤ ((2/3) · chromatic_number)) ⇒ planar
[     -] (positive_semidefinite_zero_forcing_number ≤ ((2/3) · chromatic_number)) ⇒ planar & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ ((2/3) · chromatic_number)) ⇒ ¬cubic
[     -] (positive_semidefinite_zero_forcing_number ≤ ((3/4) · average_shortest_path_length)) ⇒ connected & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ (3 · diameter)) ⇒ connected
[     -] (positive_semidefinite_zero_forcing_number ≤ 2) ⇒ K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ 2) ⇒ planar
[     -] (positive_semidefinite_zero_forcing_number ≤ 2) ⇒ planar & K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ 2) ⇒ ¬cubic
[     -] (positive_semidefinite_zero_forcing_number ≤ power_domination_number) ⇒ K_4_free
[     -] (positive_semidefinite_zero_forcing_number ≤ power_domination_number) ⇒ planar
[     -] (positive_semidefinite_zero_forcing_number ≤ power_domination_number) ⇒ planar & K_4_free
[     -] (power_domination_number < (((1/2) · well_splitting_number) + (-1/2))) ⇒ ¬cubic
[     -] (power_domination_number < (((1/2) · well_splitting_number) + (-1/2))) ⇒ ¬subcubic
[     -] (power_domination_number < (((1/4) · connected_zero_forcing_number) + (1/4))) ⇒ ¬cubic
[     -] (power_domination_number < (((1/4) · residue) + (1/4))) ⇒ ¬cubic
[     -] (power_domination_number < (((1/8) · annihilation_number) + (1/4))) ⇒ ¬cubic
[     -] (power_domination_number < (((2/7) · double_roman_domination_number) + (-5/7))) ⇒ ¬cograph
[     -] (power_domination_number < (((4/11) · roman_domination_number) + (-5/11))) ⇒ ¬cograph
[     -] (power_domination_number < ((1/2) · chromatic_number)) ⇒ ¬bipartite
[     -] (power_domination_number < ((1/2) · clique_number)) ⇒ ¬bipartite
[     -] (power_domination_number < ((1/2) · clique_number)) ⇒ ¬triangle_free
[     -] (power_domination_number < ((1/2) · total_domination_number)) ⇒ ¬cograph
[     -] (power_domination_number < ((1/2) · two_forcing_number)) ⇒ ¬subcubic
[     -] (power_domination_number < ((1/3) · clique_number)) ⇒ ¬K_4_free
[     -] (power_domination_number < ((1/3) · maximum_degree)) ⇒ ¬cubic
[     -] (power_domination_number < ((1/3) · maximum_degree)) ⇒ ¬subcubic
[     -] (power_domination_number < ((1/3) · positive_semidefinite_zero_forcing_number)) ⇒ ¬subcubic
[     -] (power_domination_number < ((1/3) · total_zero_forcing_number)) ⇒ ¬cubic
[     -] (power_domination_number < ((1/3) · total_zero_forcing_number)) ⇒ ¬subcubic
[     -] (power_domination_number < ((1/3) · zero_adjacency_eigenvalues_count)) ⇒ ¬cubic
[     -] (power_domination_number < ((1/3) · zero_adjacency_eigenvalues_count)) ⇒ ¬subcubic
[     -] (power_domination_number < ((1/3) · zero_forcing_number)) ⇒ ¬subcubic
[     -] (power_domination_number < ((1/4) · chromatic_number)) ⇒ ¬planar
[     -] (power_domination_number < ((1/4) · clique_number)) ⇒ ¬planar
[     -] (power_domination_number < ((1/4) · outer_connected_domination_number)) ⇒ ¬cubic
[     -] (power_domination_number < ((1/6) · triameter)) ⇒ ¬cograph
[     -] (power_domination_number < ((1/9) · triameter)) ⇒ ¬cubic
[     -] (power_domination_number < ((2/7) · connected_zero_forcing_number)) ⇒ ¬cubic
[     -] (power_domination_number < positive_semidefinite_zero_forcing_number) ⇒ ¬tree
[     -] (power_domination_number = (((1/4) · order) + (1/2))) ⇒ ¬eulerian
[     -] (power_domination_number = (((1/5) · well_splitting_number) + (3/5))) ⇒ ¬cubic
[     -] (power_domination_number = (((1/7) · two_forcing_number) + (6/7))) ⇒ ¬cubic
[     -] (power_domination_number = (((1/8) · triameter) + (3/8))) ⇒ ¬bipartite
[     -] (power_domination_number = (((4/15) · double_roman_domination_number) + (-1/3))) ⇒ ¬cubic
[     -] (power_domination_number = ((1/2) · maximum_degree)) ⇒ ¬cubic
[     -] (power_domination_number = ((2/3) · chromatic_number)) ⇒ ¬bipartite
[     -] (power_domination_number = ((2/3) · chromatic_number)) ⇒ ¬tree
[     -] (power_domination_number = ((2/3) · independence_number)) ⇒ ¬tree
[     -] (power_domination_number ≤ (((1/10) · average_degree) + (4/5))) ⇒ ¬tree
[     -] (power_domination_number ≤ ((1/2) · average_degree)) ⇒ ¬tree
[     -] (power_domination_number ≤ ((1/6) · largest_laplacian_eigenvalue)) ⇒ ¬cubic
[     -] (power_domination_number ≤ ((1/6) · largest_laplacian_eigenvalue)) ⇒ ¬subcubic
[     -] (power_domination_number ≤ ((3 · radius) + -2)) ⇒ connected
[     -] (power_domination_number ≤ (2 · radius)) ⇒ connected
[     -] (radius < (((1/2) · positive_semidefinite_zero_forcing_number) + (-1/2))) ⇒ ¬cubic
[     -] (radius < (((1/2) · positive_semidefinite_zero_forcing_number) + (-1/2))) ⇒ ¬subcubic
[     -] (radius < (((1/3) · three_rainbow_domination_number) + (-2/3))) ⇒ ¬claw_free
[     -] (radius < (((1/4) · outer_connected_domination_number) + (3/4))) ⇒ ¬regular
[     -] (radius < (((1/6) · three_rainbow_domination_number) + (1/2))) ⇒ ¬regular
[     -] (radius < (((1/6) · vertex_cover_number) + (5/6))) ⇒ ¬tree
[     -] (radius < (((2/13) · annihilation_number) + (7/13))) ⇒ ¬subcubic
[     -] (radius < (((2/15) · triameter) + (3/5))) ⇒ ¬cubic
[     -] (radius < (((2/15) · triameter) + (3/5))) ⇒ ¬regular
[     -] (radius < (((2/15) · vertex_cover_number) + (3/5))) ⇒ ¬cubic
[     -] (radius < (((2/15) · vertex_cover_number) + (3/5))) ⇒ ¬subcubic
[     -] (radius < (((2/7) · residue) + (5/7))) ⇒ ¬regular
[     -] (radius < (((3/11) · two_rainbow_domination_number) + (5/11))) ⇒ ¬cubic
[     -] (radius < (((5/18) · second_largest_adjacency_eigenvalue) + (23/18))) ⇒ ¬cubic
[     -] (radius < ((1/2) · chromatic_number)) ⇒ ¬triangle_free
[     -] (radius < ((1/2) · clique_number)) ⇒ ¬triangle_free
[     -] (radius < ((1/2) · two_forcing_number)) ⇒ ¬cubic
[     -] (radius < ((1/2) · two_forcing_number)) ⇒ ¬subcubic
[     -] (radius < ((1/3) · clique_number)) ⇒ ¬K_4_free
[     -] (radius < ((1/3) · residue)) ⇒ ¬claw_free
[     -] (radius < ((1/3) · residue)) ⇒ ¬regular
[     -] (radius < ((1/3) · vertex_clique_cover_number)) ⇒ ¬claw_free
[     -] (radius < ((1/3) · zero_forcing_number)) ⇒ ¬subcubic
[     -] (radius < ((1/4) · largest_laplacian_eigenvalue)) ⇒ ¬cubic
[     -] (radius < ((1/5) · three_rainbow_domination_number)) ⇒ ¬claw_free
[     -] (radius < ((2/3) · average_shortest_path_length)) ⇒ ¬subcubic
[     -] (radius < (chromatic_number + -1)) ⇒ ¬triangle_free
[     -] (radius < (well_splitting_number + -2)) ⇒ ¬cubic
[     -] (radius < (well_splitting_number + -2)) ⇒ ¬subcubic
[     -] (radius < domination_number) ⇒ ¬cograph
[     -] (radius < positive_semidefinite_zero_forcing_number) ⇒ ¬tree
[     -] (radius < slater) ⇒ ¬cograph
[     -] (radius = (((1/3) · outer_connected_domination_number) + (1/3))) ⇒ ¬cubic
[     -] (radius = (((1/3) · restrained_domination_number) + (1/3))) ⇒ ¬cubic
[     -] (radius = (((1/4) · independence_number) + (1/2))) ⇒ ¬cubic
[     -] (radius = (((1/4) · two_rainbow_domination_number) + (3/4))) ⇒ ¬cograph
[     -] (radius = (((2/7) · edge_cover_number) + (-1/7))) ⇒ ¬cubic
[     -] (radius = (((2/7) · edge_cover_number) + (-1/7))) ⇒ ¬subcubic
[     -] (radius = (((3/19) · matching_number) + (10/19))) ⇒ ¬subcubic
[     -] (radius = (((5/11) · min_maximal_matching_number) + (-4/11))) ⇒ ¬bipartite
[     -] (radius = (((5/11) · min_maximal_matching_number) + (-4/11))) ⇒ ¬triangle_free
[     -] (radius = ((1/2) · chromatic_number)) ⇒ ¬cubic
[     -] (radius = ((1/2) · clique_number)) ⇒ ¬cubic
[     -] (radius = ((1/2) · maximum_degree)) ⇒ ¬cubic
[     -] (radius = ((1/3) · clique_number)) ⇒ ¬cubic
[     -] (radius = ((1/3) · min_maximal_matching_number)) ⇒ ¬cubic
[     -] (radius = ((1/3) · min_maximal_matching_number)) ⇒ ¬subcubic
[     -] (radius = ((1/4) · edge_cover_number)) ⇒ ¬cubic
[     -] (radius = ((1/4) · edge_cover_number)) ⇒ ¬subcubic
[     -] (radius = ((1/4) · vertex_cover_number)) ⇒ ¬tree
[     -] (radius = ((1/5) · triameter)) ⇒ ¬cubic
[     -] (radius = ((1/5) · triameter)) ⇒ ¬regular
[     -] (radius = ((1/6) · triameter)) ⇒ ¬claw_free
[     -] (radius = ((2/3) · chromatic_number)) ⇒ ¬bipartite
[     -] (radius = ((2/3) · chromatic_number)) ⇒ ¬tree
[     -] (radius = ((2/3) · clique_number)) ⇒ ¬bipartite
[     -] (radius = ((2/3) · clique_number)) ⇒ ¬triangle_free
[     -] (radius = ((2/5) · two_rainbow_domination_number)) ⇒ ¬cograph
[     -] (radius = independence_number) ⇒ claw_free
[     -] (radius = independence_number) ⇒ connected & claw_free
[     -] (radius = matching_number) ⇒ K_4_free
[     -] (radius = matching_number) ⇒ connected & K_4_free
[     -] (radius = matching_number) ⇒ connected & planar
[     -] (radius = matching_number) ⇒ planar
[     -] (radius = matching_number) ⇒ planar & K_4_free
[     -] (radius = matching_number) ⇒ ¬cubic
[     -] (radius = vertex_clique_cover_number) ⇒ claw_free
[     -] (radius = vertex_clique_cover_number) ⇒ connected & claw_free
[     -] (radius = vertex_cover_number) ⇒ connected & K_4_free
[     -] (radius = vertex_cover_number) ⇒ connected & planar
[     -] (radius = vertex_cover_number) ⇒ planar
[     -] (radius = vertex_cover_number) ⇒ planar & K_4_free
[     -] (radius ≤ (((3/2) · domination_number) + (-3/2))) ⇒ ¬cograph
[     -] (radius ≤ ((1/5) · three_rainbow_domination_number)) ⇒ ¬cubic
[     -] (radius ≤ ((1/5) · three_rainbow_domination_number)) ⇒ ¬regular
[     -] (radius ≤ ((1/5) · vertex_cover_number)) ⇒ ¬tree
[     -] (radius ≤ ((2 · positive_semidefinite_zero_forcing_number) + -4)) ⇒ ¬tree
[     -] (radius ≤ ((3/10) · average_degree)) ⇒ ¬tree
[     -] (radius ≤ ((3/4) · average_shortest_path_length)) ⇒ ¬regular
[     -] (radius ≤ annihilation_number) ⇒ connected
[     -] (radius ≤ edge_cover_number) ⇒ connected
[     -] (radius ≤ positive_semidefinite_zero_forcing_number) ⇒ connected
[     -] (radius ≤ total_domination_number) ⇒ connected
[     -] (radius ≤ two_rainbow_domination_number) ⇒ connected
[     -] (radius ≤ vertex_clique_cover_number) ⇒ connected
[     -] (residue < (((1/2) · independence_number) + (1/2))) ⇒ ¬chordal
[     -] (residue < (((1/3) · size) + (2/3))) ⇒ ¬tree
[     -] (residue < (((7/9) · zero_adjacency_eigenvalues_count) + (8/9))) ⇒ ¬tree
[     -] (residue < ((1/2) · annihilation_number)) ⇒ ¬subcubic
[     -] (residue < ((1/2) · roman_domination_number)) ⇒ ¬chordal
[     -] (residue < ((1/6) · size)) ⇒ ¬cubic
[     -] (residue < ((1/6) · size)) ⇒ ¬subcubic
[     -] (residue < (chromatic_number + -1)) ⇒ ¬bipartite
[     -] (residue < (chromatic_number + -1)) ⇒ ¬triangle_free
[     -] (residue < (triameter + -4)) ⇒ ¬cograph
[     -] (residue < diameter) ⇒ ¬cograph
[     -] (residue < maximum_degree) ⇒ ¬tree
[     -] (residue < min_maximal_matching_number) ⇒ ¬tree
[     -] (residue < positive_semidefinite_zero_forcing_number) ⇒ ¬tree
[     -] (residue < two_forcing_number) ⇒ ¬tree
[     -] (residue = (((1/2) · maximum_degree) + (1/2))) ⇒ ¬eulerian
[     -] (residue = (((1/2) · triameter) + (-1/2))) ⇒ ¬bipartite
[     -] (residue = (((1/2) · triameter) + (-1/2))) ⇒ ¬tree
[     -] (residue = (((13/10) · triameter) + (-9/2))) ⇒ ¬bipartite
[     -] (residue = (((2/3) · diameter) + 1)) ⇒ ¬cograph
[     -] (residue = ((2/3) · clique_number)) ⇒ ¬bipartite
[     -] (residue = ((2/3) · clique_number)) ⇒ ¬triangle_free
[     -] (residue = ((3/2) · min_maximal_matching_number)) ⇒ ¬regular
[     -] (residue = (2 · min_maximal_matching_number)) ⇒ ¬regular
[     -] (residue = (min_maximal_matching_number + 1)) ⇒ ¬regular
[     -] (residue ≤ (((3/2) · positive_semidefinite_zero_forcing_number) + (-5/2))) ⇒ ¬tree
[     -] (residue ≤ ((1/2) · independence_number)) ⇒ ¬chordal
[     -] (residue ≤ ((1/3) · size)) ⇒ ¬tree
[     -] (residue ≤ ((3/4) · zero_adjacency_eigenvalues_count)) ⇒ ¬chordal
[     -] (residue ≤ ((3/4) · zero_adjacency_eigenvalues_count)) ⇒ ¬tree
[     -] (residue ≤ (largest_laplacian_eigenvalue + -2)) ⇒ ¬tree
[     -] (restrained_domination_number < (((1/2) · connected_zero_forcing_number) + (3/2))) ⇒ ¬tree
[     -] (restrained_domination_number < (((1/3) · diameter) + 1)) ⇒ ¬bipartite
[     -] (restrained_domination_number < (((1/3) · diameter) + 1)) ⇒ ¬triangle_free
[     -] (restrained_domination_number < (((1/3) · zero_adjacency_eigenvalues_count) + (2/3))) ⇒ ¬subcubic
[     -] (restrained_domination_number < (((1/4) · zero_adjacency_eigenvalues_count) + 1)) ⇒ ¬cubic
[     -] (restrained_domination_number < (((19/17) · average_shortest_path_length) + (-2/17))) ⇒ ¬cubic
[     -] (restrained_domination_number < (((19/17) · average_shortest_path_length) + (-2/17))) ⇒ ¬regular
[     -] (restrained_domination_number < (((2/3) · harmonic_index) + (7/9))) ⇒ ¬tree
[     -] (restrained_domination_number < (((2/3) · vertex_cover_number) + (2/3))) ⇒ ¬tree
[     -] (restrained_domination_number < (((2/5) · diameter) + (3/5))) ⇒ ¬cubic
[     -] (restrained_domination_number < (((2/5) · diameter) + (3/5))) ⇒ ¬regular
[     -] (restrained_domination_number < (((5/6) · total_zero_forcing_number) + (1/3))) ⇒ ¬tree
[     -] (restrained_domination_number < ((1/2) · annihilation_number)) ⇒ ¬cubic
[     -] (restrained_domination_number < ((1/2) · independence_number)) ⇒ ¬claw_free
[     -] (restrained_domination_number < ((1/2) · two_forcing_number)) ⇒ ¬cubic
[     -] (restrained_domination_number < ((1/2) · two_forcing_number)) ⇒ ¬subcubic
[     -] (restrained_domination_number < ((1/2) · vertex_clique_cover_number)) ⇒ ¬subcubic
[     -] (restrained_domination_number < ((1/2) · zero_adjacency_eigenvalues_count)) ⇒ ¬cubic
[     -] (restrained_domination_number < ((1/2) · zero_adjacency_eigenvalues_count)) ⇒ ¬subcubic
[     -] (restrained_domination_number < ((1/3) · clique_number)) ⇒ ¬K_4_free
[     -] (restrained_domination_number < ((1/3) · three_rainbow_domination_number)) ⇒ ¬subcubic
[     -] (restrained_domination_number < ((1/4) · clique_number)) ⇒ ¬planar
[     -] (restrained_domination_number < ((1/4) · order)) ⇒ ¬cubic
[     -] (restrained_domination_number < ((1/4) · order)) ⇒ ¬subcubic
[     -] (restrained_domination_number < ((2/3) · sub_total_domination_number)) ⇒ ¬bipartite
[     -] (restrained_domination_number < (2 · positive_semidefinite_zero_forcing_number)) ⇒ ¬tree
[     -] (restrained_domination_number < (2 · power_domination_number)) ⇒ ¬tree
[     -] (restrained_domination_number < (diameter + -1)) ⇒ ¬cograph
[     -] (restrained_domination_number < (residue + -1)) ⇒ ¬claw_free
[     -] (restrained_domination_number < (well_splitting_number + -2)) ⇒ ¬cubic
[     -] (restrained_domination_number < (well_splitting_number + -2)) ⇒ ¬subcubic
[     -] (restrained_domination_number < (zero_adjacency_eigenvalues_count + 2)) ⇒ ¬tree
[     -] (restrained_domination_number < algebraic_connectivity) ⇒ ¬tree
[     -] (restrained_domination_number < average_shortest_path_length) ⇒ ¬regular
[     -] (restrained_domination_number < burning_number) ⇒ ¬tree
[     -] (restrained_domination_number < chromatic_number) ⇒ ¬bipartite
[     -] (restrained_domination_number < chromatic_number) ⇒ ¬triangle_free
[     -] (restrained_domination_number < clique_number) ⇒ ¬bipartite
[     -] (restrained_domination_number < clique_number) ⇒ ¬triangle_free
[     -] (restrained_domination_number < independent_domination_number) ⇒ ¬tree
[     -] (restrained_domination_number < residue) ⇒ ¬cubic
[     -] (restrained_domination_number < residue) ⇒ ¬regular
[     -] (restrained_domination_number = (((1/4) · triameter) + (1/4))) ⇒ ¬bipartite
[     -] (restrained_domination_number = (((1/6) · triameter) + (5/6))) ⇒ ¬bipartite
[     -] (restrained_domination_number = (((1/6) · triameter) + (5/6))) ⇒ ¬triangle_free
[     -] (restrained_domination_number = (((13/11) · two_forcing_number) + (9/11))) ⇒ ¬cubic
[     -] (restrained_domination_number = (((2/3) · sub_total_domination_number) + (-1/3))) ⇒ ¬bipartite
[     -] (restrained_domination_number = ((2/3) · annihilation_number)) ⇒ ¬tree
[     -] (restrained_domination_number ≤ ((1/3) · order)) ⇒ ¬tree
[     -] (restrained_domination_number ≤ ((2/3) · residue)) ⇒ ¬tree
[     -] (restrained_domination_number ≤ ((2/3) · vertex_cover_number)) ⇒ ¬tree
[     -] (restrained_domination_number ≤ average_shortest_path_length) ⇒ ¬bipartite
[     -] (restrained_domination_number ≤ average_shortest_path_length) ⇒ ¬tree
[     -] (restrained_domination_number ≤ average_shortest_path_length) ⇒ ¬triangle_free
[     -] (restrained_domination_number ≤ min_maximal_matching_number) ⇒ ¬tree
[     -] (restrained_domination_number ≤ spectral_radius) ⇒ ¬tree
[     -] (restrained_domination_number ≤ two_forcing_number) ⇒ ¬tree
[     -] (restrained_domination_number ≤ zero_adjacency_eigenvalues_count) ⇒ ¬tree
[     -] (roman_domination_number < (((1/2) · triameter) + -1)) ⇒ ¬eulerian
[     -] (roman_domination_number < (((2/5) · triameter) + (4/5))) ⇒ ¬regular
[     -] (roman_domination_number < (((3/2) · sub_total_domination_number) + -1)) ⇒ planar
[     -] (roman_domination_number < (((3/2) · sub_total_domination_number) + -1)) ⇒ planar & K_4_free
[     -] (roman_domination_number < (((38/17) · average_shortest_path_length) + (-4/17))) ⇒ ¬regular
[     -] (roman_domination_number < (((4/5) · diameter) + (6/5))) ⇒ ¬cubic
[     -] (roman_domination_number < (((4/5) · diameter) + (6/5))) ⇒ ¬regular
[     -] (roman_domination_number < ((1/2) · chromatic_number)) ⇒ ¬planar
[     -] (roman_domination_number < ((1/2) · clique_number)) ⇒ ¬planar
[     -] (roman_domination_number < ((1/2) · order)) ⇒ ¬subcubic
[     -] (roman_domination_number < ((1/3) · size)) ⇒ ¬cubic
[     -] (roman_domination_number < ((1/3) · size)) ⇒ ¬subcubic
[     -] (roman_domination_number < ((2 · chromatic_number) + -2)) ⇒ ¬bipartite
[     -] (roman_domination_number < ((2 · chromatic_number) + -2)) ⇒ ¬tree
[     -] (roman_domination_number < ((2 · chromatic_number) + -2)) ⇒ ¬triangle_free
[     -] (roman_domination_number < ((2/3) · clique_number)) ⇒ ¬K_4_free
[     -] (roman_domination_number < ((2/3) · three_rainbow_domination_number)) ⇒ ¬regular
[     -] (roman_domination_number < ((2/3) · three_rainbow_domination_number)) ⇒ ¬subcubic
[     -] (roman_domination_number < ((3/2) · radius)) ⇒ ¬cograph
[     -] (roman_domination_number < ((3/2) · restrained_domination_number)) ⇒ ¬cubic
[     -] (roman_domination_number < ((4/3) · min_maximal_matching_number)) ⇒ ¬tree
[     -] (roman_domination_number < (2 · average_shortest_path_length)) ⇒ ¬regular
[     -] (roman_domination_number < (2 · power_domination_number)) ⇒ ¬connected
[     -] (roman_domination_number < (2 · power_domination_number)) ⇒ ¬eulerian
[     -] (roman_domination_number < (2 · power_domination_number)) ⇒ ¬tree
[     -] (roman_domination_number < (2 · residue)) ⇒ ¬cubic
[     -] (roman_domination_number < (2 · well_splitting_number)) ⇒ ¬tree
[     -] (roman_domination_number < (vertex_cover_number + 1)) ⇒ ¬tree
[     -] (roman_domination_number < chromatic_number) ⇒ ¬bipartite
[     -] (roman_domination_number < chromatic_number) ⇒ ¬triangle_free
[     -] (roman_domination_number < clique_number) ⇒ ¬bipartite
[     -] (roman_domination_number < clique_number) ⇒ ¬triangle_free
[     -] (roman_domination_number < diameter) ⇒ ¬cograph
[     -] (roman_domination_number < diameter) ⇒ ¬eulerian
[     -] (roman_domination_number < diameter) ⇒ ¬regular
[     -] (roman_domination_number < independence_number) ⇒ ¬claw_free
[     -] (roman_domination_number < residue) ⇒ ¬claw_free
[     -] (roman_domination_number < residue) ⇒ ¬regular
[     -] (roman_domination_number < restrained_domination_number) ⇒ ¬regular
[     -] (roman_domination_number < two_rainbow_domination_number) ⇒ ¬regular
[     -] (roman_domination_number = (((1/2) · outer_connected_domination_number) + 2)) ⇒ ¬cubic
[     -] (roman_domination_number = (((1/2) · triameter) + (1/2))) ⇒ ¬bipartite
[     -] (roman_domination_number = (((1/2) · triameter) + (1/2))) ⇒ ¬tree
[     -] (roman_domination_number = (((4/3) · diameter) + (4/3))) ⇒ ¬tree
[     -] (roman_domination_number = (((4/3) · vertex_cover_number) + (4/3))) ⇒ K_4_free
[     -] (roman_domination_number = ((2 · min_maximal_matching_number) + 1)) ⇒ ¬regular
[     -] (roman_domination_number = ((3/5) · double_roman_domination_number)) ⇒ ¬regular
[     -] (roman_domination_number = ((4/3) · chromatic_number)) ⇒ K_4_free
[     -] (roman_domination_number = ((4/3) · chromatic_number)) ⇒ ¬bipartite
[     -] (roman_domination_number = ((4/3) · chromatic_number)) ⇒ ¬tree
[     -] (roman_domination_number = ((4/3) · domination_number)) ⇒ ¬regular
[     -] (roman_domination_number = (2 · restrained_domination_number)) ⇒ ¬tree
[     -] (roman_domination_number ≤ ((2/5) · triameter)) ⇒ ¬regular
[     -] (roman_domination_number ≤ ((3 · diameter) + -5)) ⇒ ¬cograph
[     -] (roman_domination_number ≤ harmonic_index) ⇒ ¬tree
[     -] (roman_domination_number ≤ vertex_cover_number) ⇒ ¬tree
[     -] (second_largest_adjacency_eigenvalue < (((6/19) · vertex_clique_cover_number) + (-25/19))) ⇒ ¬cubic
[     -] (second_largest_adjacency_eigenvalue = (((9/17) · vertex_clique_cover_number) + (-10/17))) ⇒ ¬cubic
[     -] (size < (((3/2) · roman_domination_number) + -1)) ⇒ ¬eulerian
[     -] (size < (((9/4) · connected_zero_forcing_number) + (-3/2))) ⇒ ¬regular
[     -] (size < ((2 · edge_cover_number) + -1)) ⇒ ¬eulerian
[     -] (size < ((3 · independent_domination_number) + -2)) ⇒ ¬eulerian
[     -] (size < ((3 · maximum_degree) + -6)) ⇒ ¬claw_free
[     -] (size < ((3 · positive_semidefinite_zero_forcing_number) + -3)) ⇒ ¬connected
[     -] (size < ((3 · positive_semidefinite_zero_forcing_number) + -3)) ⇒ ¬eulerian
[     -] (size < ((3/2) · maximum_degree)) ⇒ ¬eulerian
